noise,method,origins,poly_count,area
40,Imp BU,3,33.0,507.5
40,Real,20,,
40,Top-Down,4,4.0,5862.0
40,Imp BU,6,41.0,532.5
40,Real,18,,
40,Top-Down,6,7.0,5528.0
40,Imp BU,7,59.0,728.5
40,Real,18,,
40,Top-Down,5,5.0,6044.5
40,Imp BU,4,37.0,501.5
40,Real,12,,
40,Top-Down,3,3.0,5701.5
40,Imp BU,5,16.0,228.0
40,Real,24,,
40,Top-Down,8,9.0,6899.0
40,Imp BU,2,23.0,246.5
40,Real,18,,
40,Top-Down,4,5.0,5755.0
40,Imp BU,2,38.0,604.0
40,Real,16,,
40,Top-Down,6,8.0,5222.0
40,Imp BU,2,49.0,1004.5
40,Real,19,,
40,Top-Down,7,7.0,6094.5
40,Imp BU,2,33.0,374.5
40,Real,16,,
40,Top-Down,4,4.0,4534.0
40,Imp BU,2,44.0,639.0
40,Real,19,,
40,Top-Down,5,6.0,5867.5
40,Imp BU,3,59.0,790.5
40,Real,14,,
40,Top-Down,6,6.0,5826.0
40,Imp BU,3,39.0,694.5
40,Real,20,,
40,Top-Down,9,10.0,6150.5
40,Imp BU,5,83.0,1145.5
40,Real,20,,
40,Top-Down,4,5.0,5121.0
40,Imp BU,3,51.0,662.875
40,Real,16,,
40,Top-Down,3,4.0,5702.5
40,Imp BU,2,25.0,324.5
40,Real,14,,
40,Top-Down,4,5.0,5062.0
40,Imp BU,2,42.0,609.0
40,Real,15,,
40,Top-Down,9,9.0,6389.5
40,Imp BU,3,46.0,539.0
40,Real,16,,
40,Top-Down,3,3.0,6101.5
40,Imp BU,2,43.0,509.5
40,Real,14,,
40,Top-Down,2,3.0,5698.0
40,Imp BU,6,26.0,298.0
40,Real,11,,
40,Top-Down,4,4.0,4700.0
40,Imp BU,2,24.0,308.0
40,Real,17,,
40,Top-Down,6,6.0,6219.0
40,Imp BU,5,50.0,579.125
40,Real,12,,
40,Top-Down,4,4.0,5974.0
40,Imp BU,3,36.0,433.25
40,Real,18,,
40,Top-Down,7,7.0,5943.5
40,Imp BU,3,64.0,1136.0
40,Real,22,,
40,Top-Down,3,6.0,6962.5
40,Imp BU,5,30.0,346.0
40,Real,16,,
40,Top-Down,4,4.0,5486.0
40,Imp BU,3,23.0,276.5
40,Real,13,,
40,Top-Down,5,5.0,5115.5
40,Imp BU,3,24.0,320.0
40,Real,17,,
40,Top-Down,2,2.0,5723.0
40,Imp BU,2,29.0,418.5
40,Real,16,,
40,Top-Down,6,6.0,6433.0
40,Imp BU,2,32.0,543.0
40,Real,20,,
40,Top-Down,6,8.0,5896.0
40,Imp BU,8,51.0,665.5
40,Real,16,,
40,Top-Down,4,4.0,5544.0
40,Imp BU,2,16.0,180.0
40,Real,16,,
40,Top-Down,4,4.0,5638.0
40,Imp BU,3,61.0,772.5
40,Real,17,,
40,Top-Down,7,7.0,5679.5
40,Imp BU,4,21.0,276.5
40,Real,15,,
40,Top-Down,4,5.0,5456.0
40,Imp BU,1,18.0,259.0
40,Real,16,,
40,Top-Down,3,3.0,6704.5
40,Imp BU,3,38.0,658.0
40,Real,14,,
40,Top-Down,4,4.0,5650.0
40,Imp BU,4,49.0,908.5
40,Real,21,,
40,Top-Down,5,5.0,7028.5
40,Imp BU,2,38.0,614.0
40,Real,15,,
40,Top-Down,5,5.0,5062.5
40,Imp BU,4,28.0,497.0
40,Real,19,,
40,Top-Down,8,9.0,6546.0
40,Imp BU,2,35.0,485.5
40,Real,19,,
40,Top-Down,6,7.0,6438.0
40,Imp BU,4,26.0,337.0
40,Real,18,,
40,Top-Down,4,4.0,6415.0
40,Imp BU,8,44.0,715.25
40,Real,18,,
40,Top-Down,6,7.0,5333.0
40,Imp BU,2,8.0,85.0
40,Real,15,,
40,Top-Down,4,5.0,5722.0
40,Imp BU,3,27.0,385.5
40,Real,18,,
40,Top-Down,6,6.0,6137.0
40,Imp BU,3,30.0,331.0
40,Real,16,,
40,Top-Down,6,6.0,5277.0
40,Imp BU,3,36.0,381.0
40,Real,20,,
40,Top-Down,3,3.0,6824.5
40,Imp BU,4,37.0,521.5
40,Real,23,,
40,Top-Down,2,2.0,5561.0
40,Imp BU,4,53.0,686.5
40,Real,21,,
40,Top-Down,5,6.0,6086.5
40,Imp BU,3,46.0,665.0
40,Real,21,,
40,Top-Down,5,6.0,6728.5
40,Imp BU,5,8.0,79.0
40,Real,18,,
40,Top-Down,4,6.0,6817.0
40,Imp BU,2,24.0,251.0
40,Real,16,,
40,Top-Down,9,9.0,5481.5
40,Imp BU,2,30.0,432.0
40,Real,21,,
40,Top-Down,4,4.0,6551.0
40,Imp BU,9,59.0,842.5
40,Real,16,,
40,Top-Down,5,5.0,6123.5
40,Imp BU,2,26.0,354.0
40,Real,19,,
40,Top-Down,6,8.0,6750.0
40,Imp BU,3,8.0,80.0
40,Real,14,,
40,Top-Down,4,4.0,5352.0
40,Imp BU,8,38.0,421.0
40,Real,18,,
40,Top-Down,6,8.0,5886.0
40,Imp BU,1,14.0,176.125
40,Real,15,,
40,Top-Down,3,4.0,6255.5
40,Imp BU,2,40.0,710.25
40,Real,24,,
40,Top-Down,4,4.0,6503.0
40,Imp BU,3,44.0,567.0
40,Real,21,,
40,Top-Down,10,10.0,5716.0
40,Imp BU,1,46.0,835.0
40,Real,15,,
40,Top-Down,5,5.0,6120.5
40,Imp BU,5,61.0,829.5
40,Real,13,,
40,Top-Down,5,5.0,5411.5
40,Imp BU,2,46.0,663.0
40,Real,18,,
40,Top-Down,5,6.0,6379.5
40,Imp BU,4,41.0,519.5
40,Real,22,,
40,Top-Down,3,4.0,7048.5
40,Imp BU,6,28.0,471.0
40,Real,16,,
40,Top-Down,2,3.0,5643.0
40,Imp BU,4,43.0,493.5
40,Real,25,,
40,Top-Down,7,7.0,7341.5
40,Imp BU,7,54.0,793.125
40,Real,15,,
40,Top-Down,7,9.0,4882.5
40,Imp BU,1,43.0,767.5
40,Real,22,,
40,Top-Down,6,6.0,6017.0
40,Imp BU,5,31.0,329.5
40,Real,28,,
40,Top-Down,7,7.0,7329.5
40,Imp BU,2,17.0,251.5
40,Real,23,,
40,Top-Down,10,12.0,6770.0
40,Imp BU,8,23.0,261.5
40,Real,21,,
40,Top-Down,5,7.0,7091.5
40,Imp BU,2,46.0,574.0
40,Real,16,,
40,Top-Down,5,5.0,5222.5
40,Imp BU,3,22.0,464.0
40,Real,27,,
40,Top-Down,4,5.0,6111.0
40,Imp BU,4,35.0,484.5
40,Real,12,,
40,Top-Down,3,4.0,5844.5
40,Imp BU,4,37.0,503.5
40,Real,10,,
40,Top-Down,4,4.0,4462.0
40,Imp BU,1,23.0,303.5
40,Real,23,,
40,Top-Down,4,4.0,6386.0
40,Imp BU,4,32.0,522.0
40,Real,16,,
40,Top-Down,5,6.0,6251.5
40,Imp BU,1,30.0,491.0
40,Real,21,,
40,Top-Down,5,7.0,7126.5
40,Imp BU,3,19.0,287.5
40,Real,18,,
40,Top-Down,10,10.0,5930.0
40,Imp BU,3,30.0,369.0
40,Real,19,,
40,Top-Down,4,4.0,5419.0
40,Imp BU,5,52.0,695.0
40,Real,25,,
40,Top-Down,7,8.0,6994.5
40,Imp BU,3,12.0,145.0
40,Real,20,,
40,Top-Down,4,4.0,7018.0
40,Imp BU,9,42.0,527.0
40,Real,16,,
40,Top-Down,4,5.0,5636.0
40,Imp BU,2,22.0,596.0
40,Real,20,,
40,Top-Down,4,5.0,5949.0
40,Imp BU,2,28.0,428.0
40,Real,12,,
40,Top-Down,6,6.0,5656.0
40,Imp BU,5,44.0,645.0
40,Real,17,,
40,Top-Down,6,6.0,6637.0
40,Imp BU,5,32.0,397.0
40,Real,12,,
40,Top-Down,4,7.0,6438.0
40,Imp BU,4,30.0,451.5
40,Real,17,,
40,Top-Down,3,5.0,6197.5
40,Imp BU,1,35.0,631.5
40,Real,13,,
40,Top-Down,6,9.0,5439.0
40,Imp BU,5,32.0,381.0
40,Real,18,,
40,Top-Down,5,5.0,6110.5
40,Imp BU,2,31.0,390.5
40,Real,24,,
40,Top-Down,5,5.0,6266.5
40,Imp BU,5,40.0,651.0
40,Real,17,,
40,Top-Down,2,7.0,5737.0
40,Imp BU,4,56.0,787.0
40,Real,20,,
40,Top-Down,5,7.0,6816.5
40,Imp BU,5,44.0,641.0
40,Real,21,,
40,Top-Down,9,9.0,6719.5
40,Imp BU,6,56.0,869.0
40,Real,14,,
40,Top-Down,3,3.0,5387.5
40,Imp BU,2,66.0,766.0
40,Real,22,,
40,Top-Down,8,8.0,6038.0
40,Imp BU,1,16.0,173.0
40,Real,16,,
40,Top-Down,4,4.0,5952.0
40,Imp BU,3,49.0,559.5
40,Real,15,,
40,Top-Down,1,1.0,5449.5
40,Imp BU,4,69.0,971.5
40,Real,14,,
40,Top-Down,2,2.0,6696.0
40,Imp BU,2,15.0,195.5
40,Real,19,,
40,Top-Down,4,4.0,6027.0
40,Imp BU,5,38.0,485.0
40,Real,25,,
40,Top-Down,7,8.0,6914.5
40,Imp BU,4,83.0,1225.5
40,Real,21,,
40,Top-Down,3,4.0,7136.5
40,Imp BU,4,41.0,644.5
40,Real,18,,
40,Top-Down,5,5.0,5572.5
40,Imp BU,4,14.0,163.0
40,Real,23,,
40,Top-Down,4,5.0,6602.0
40,Imp BU,6,50.0,632.125
40,Real,20,,
40,Top-Down,6,8.0,6728.0
40,Imp BU,4,60.0,779.125
40,Real,19,,
40,Top-Down,7,7.0,5859.5
40,Imp BU,3,25.0,311.5
40,Real,17,,
40,Top-Down,5,6.0,6199.5
40,Imp BU,3,22.0,261.0
40,Real,13,,
40,Top-Down,4,4.0,6196.0
40,Imp BU,7,33.0,434.5
40,Real,15,,
40,Top-Down,2,2.0,5321.0
40,Imp BU,2,38.0,570.0
40,Real,18,,
40,Top-Down,6,6.0,6232.0
40,Imp BU,6,24.0,266.0
40,Real,20,,
40,Top-Down,6,7.0,6001.0
40,Imp BU,7,29.0,332.5
40,Real,17,,
40,Top-Down,7,7.0,5859.5
40,Imp BU,4,39.0,612.5
40,Real,14,,
40,Top-Down,6,6.0,5409.0
40,Imp BU,3,63.0,974.5
40,Real,20,,
40,Top-Down,8,8.0,6649.0
40,Imp BU,9,48.0,612.0
40,Real,15,,
40,Top-Down,4,4.0,5709.0
40,Imp BU,2,44.0,669.0
40,Real,23,,
40,Top-Down,7,12.0,6387.5
40,Imp BU,3,22.0,374.0
40,Real,20,,
40,Top-Down,4,4.0,6033.0
40,Imp BU,4,51.0,914.5
40,Real,14,,
40,Top-Down,4,5.0,6123.0
40,Imp BU,2,24.0,320.0
40,Real,10,,
40,Top-Down,2,2.0,4426.0
40,Imp BU,2,20.0,298.0
40,Real,17,,
40,Top-Down,9,9.0,6024.5
40,Imp BU,4,41.0,606.5
40,Real,30,,
40,Top-Down,7,9.0,7235.5
40,Imp BU,4,71.0,1195.625
40,Real,16,,
40,Top-Down,1,1.0,6139.5
40,Imp BU,6,50.0,932.0
40,Real,17,,
40,Top-Down,7,7.0,5229.5
40,Imp BU,2,45.0,637.5
40,Real,14,,
40,Top-Down,7,7.0,5069.5
40,Imp BU,2,39.0,622.5
40,Real,23,,
40,Top-Down,7,9.0,6144.5
40,Imp BU,3,19.0,307.5
40,Real,18,,
40,Top-Down,5,5.0,6200.5
40,Imp BU,2,17.0,318.5
40,Real,18,,
40,Top-Down,8,8.0,5305.0
40,Imp BU,4,17.0,206.5
40,Real,17,,
40,Top-Down,6,7.0,5663.0
40,Imp BU,2,31.0,531.5
40,Real,13,,
40,Top-Down,4,5.0,5010.0
40,Imp BU,4,57.0,691.625
40,Real,20,,
40,Top-Down,7,7.0,6877.5
40,Imp BU,4,73.0,1029.5
40,Real,14,,
40,Top-Down,4,5.0,5633.0
40,Imp BU,2,37.0,419.5
40,Real,18,,
40,Top-Down,3,3.0,5014.5
40,Imp BU,1,28.0,469.0
40,Real,13,,
40,Top-Down,4,5.0,4682.0
40,Imp BU,1,36.0,590.0
40,Real,16,,
40,Top-Down,3,3.0,6171.5
40,Imp BU,4,49.0,560.5
40,Real,19,,
40,Top-Down,6,6.0,5839.0
40,Imp BU,5,39.0,480.5
40,Real,19,,
40,Top-Down,4,4.0,6741.0
40,Imp BU,8,49.0,706.5
40,Real,18,,
40,Top-Down,8,8.0,5810.0
40,Imp BU,5,39.0,440.5
40,Real,22,,
40,Top-Down,6,7.0,5433.0
40,Imp BU,5,53.0,658.5
40,Real,19,,
40,Top-Down,6,6.0,6234.0
40,Imp BU,3,18.0,299.0
40,Real,15,,
40,Top-Down,4,4.0,5926.0
40,Imp BU,3,49.0,594.5
40,Real,19,,
40,Top-Down,4,4.0,5545.0
40,Imp BU,5,52.0,541.0
40,Real,13,,
40,Top-Down,8,8.0,5739.0
40,Imp BU,2,10.0,114.0
50,Real,15,,
50,Top-Down,6,6.0,6307.0
50,Imp BU,5,35.0,456.5
50,Real,20,,
50,Top-Down,5,5.0,5627.5
50,Imp BU,2,2.0,19.0
50,Real,22,,
50,Top-Down,5,5.0,6672.5
50,Imp BU,1,1.0,14.5
50,Real,20,,
50,Top-Down,4,4.0,6636.0
50,Imp BU,3,19.0,359.5
50,Real,20,,
50,Top-Down,7,8.0,5996.5
50,Imp BU,3,42.0,707.0
50,Real,18,,
50,Top-Down,4,4.0,6160.0
50,Imp BU,6,79.0,1082.5
50,Real,18,,
50,Top-Down,6,6.0,5715.0
50,Imp BU,3,44.0,726.125
50,Real,14,,
50,Top-Down,6,6.0,4687.0
50,Imp BU,4,15.0,176.5
50,Real,14,,
50,Top-Down,5,5.0,5056.5
50,Imp BU,6,51.0,614.5
50,Real,14,,
50,Top-Down,4,7.0,5866.0
50,Imp BU,3,42.0,620.0
50,Real,19,,
50,Top-Down,1,1.0,6604.5
50,Imp BU,6,62.0,655.0
50,Real,14,,
50,Top-Down,4,4.0,5343.0
50,Imp BU,6,27.0,355.5
50,Real,23,,
50,Top-Down,6,7.0,5977.0
50,Imp BU,3,24.0,322.0
50,Real,12,,
50,Top-Down,2,3.0,5565.0
50,Imp BU,2,32.0,520.0
50,Real,14,,
50,Top-Down,7,8.0,4572.5
50,Imp BU,2,24.0,530.0
50,Real,19,,
50,Top-Down,2,4.0,7377.0
50,Imp BU,8,45.0,683.5
50,Real,18,,
50,Top-Down,5,6.0,6788.5
50,Imp BU,5,32.0,351.0
50,Real,13,,
50,Top-Down,2,2.0,5552.0
50,Imp BU,2,13.0,172.5
50,Real,16,,
50,Top-Down,4,4.0,5722.0
50,Imp BU,6,18.0,221.0
50,Real,20,,
50,Top-Down,6,6.0,6492.0
50,Imp BU,4,22.0,320.0
50,Real,19,,
50,Top-Down,7,7.0,5734.5
50,Imp BU,4,41.0,502.875
50,Real,20,,
50,Top-Down,5,7.0,6029.5
50,Imp BU,5,46.0,733.0
50,Real,16,,
50,Top-Down,4,4.0,5404.0
50,Imp BU,3,41.0,629.5
50,Real,17,,
50,Top-Down,6,6.0,5111.0
50,Imp BU,4,39.0,629.5
50,Real,17,,
50,Top-Down,2,2.0,6000.0
50,Imp BU,5,18.0,205.0
50,Real,11,,
50,Top-Down,4,4.0,4207.0
50,Imp BU,2,40.0,831.0
50,Real,19,,
50,Top-Down,6,8.0,6737.0
50,Imp BU,4,42.0,709.0
50,Real,17,,
50,Top-Down,3,4.0,5600.5
50,Imp BU,3,59.0,788.5
50,Real,17,,
50,Top-Down,2,4.0,6057.0
50,Imp BU,2,29.0,336.5
50,Real,15,,
50,Top-Down,3,3.0,5501.5
50,Imp BU,3,33.0,406.5
50,Real,17,,
50,Top-Down,5,6.0,6596.5
50,Imp BU,3,18.0,232.0
50,Real,16,,
50,Top-Down,5,5.0,6293.5
50,Imp BU,4,24.0,284.0
50,Real,17,,
50,Top-Down,4,4.0,5744.0
50,Imp BU,4,47.0,523.5
50,Real,21,,
50,Top-Down,3,4.0,6754.5
50,Imp BU,5,33.0,505.5
50,Real,15,,
50,Top-Down,6,6.0,5459.0
50,Imp BU,3,31.0,411.5
50,Real,14,,
50,Top-Down,6,7.0,5202.0
50,Imp BU,2,26.0,423.0
50,Real,13,,
50,Top-Down,3,3.0,5196.5
50,Imp BU,3,55.0,634.5
50,Real,21,,
50,Top-Down,2,2.0,6840.0
50,Imp BU,6,31.0,345.5
50,Real,14,,
50,Top-Down,2,4.0,5934.0
50,Imp BU,1,35.0,786.5
50,Real,13,,
50,Top-Down,6,6.0,5355.0
50,Imp BU,1,35.0,558.5
50,Real,18,,
50,Top-Down,8,8.0,6015.0
50,Imp BU,5,30.0,347.0
50,Real,17,,
50,Top-Down,7,8.0,4957.5
50,Imp BU,1,1.0,9.5
50,Real,15,,
50,Top-Down,7,7.0,5879.5
50,Imp BU,4,41.0,628.5
50,Real,18,,
50,Top-Down,3,4.0,7013.5
50,Imp BU,2,35.0,391.5
50,Real,23,,
50,Top-Down,5,6.0,6635.5
50,Imp BU,3,46.0,495.0
50,Real,17,,
50,Top-Down,3,3.0,6138.5
50,Imp BU,4,54.0,1061.25
50,Real,16,,
50,Top-Down,6,6.0,5725.0
50,Imp BU,2,33.0,515.5
50,Real,17,,
50,Top-Down,5,6.0,5547.5
50,Imp BU,1,17.0,308.5
50,Real,20,,
50,Top-Down,5,6.0,6363.5
50,Imp BU,2,31.0,369.5
50,Real,23,,
50,Top-Down,4,5.0,6687.0
50,Imp BU,7,74.0,865.0
50,Real,15,,
50,Top-Down,5,5.0,5726.5
50,Imp BU,5,45.0,612.5
50,Real,22,,
50,Top-Down,8,9.0,5993.0
50,Imp BU,4,29.0,498.75
50,Real,16,,
50,Top-Down,6,6.0,5260.0
50,Imp BU,3,39.0,610.5
50,Real,15,,
50,Top-Down,6,7.0,5683.0
50,Imp BU,1,47.0,804.5
50,Real,15,,
50,Top-Down,3,4.0,6466.5
50,Imp BU,5,37.0,497.5
50,Real,19,,
50,Top-Down,6,6.0,6003.0
50,Imp BU,1,36.0,560.0
50,Real,14,,
50,Top-Down,7,7.0,4547.5
50,Imp BU,4,33.0,479.5
50,Real,17,,
50,Top-Down,5,5.0,6753.5
50,Imp BU,5,37.0,433.5
50,Real,23,,
50,Top-Down,4,5.0,6106.0
50,Imp BU,2,27.0,400.5
50,Real,15,,
50,Top-Down,3,3.0,6113.5
50,Imp BU,4,13.0,149.5
50,Real,24,,
50,Top-Down,8,8.0,6798.0
50,Imp BU,4,36.0,442.0
50,Real,14,,
50,Top-Down,5,5.0,6280.5
50,Imp BU,5,45.0,806.5
50,Real,21,,
50,Top-Down,7,7.0,5698.5
50,Imp BU,3,79.0,1019.5
50,Real,16,,
50,Top-Down,7,7.0,5397.5
50,Imp BU,2,14.0,237.0
50,Real,22,,
50,Top-Down,7,8.0,6150.5
50,Imp BU,3,38.0,458.0
50,Real,12,,
50,Top-Down,4,6.0,5657.0
50,Imp BU,5,40.0,591.0
50,Real,23,,
50,Top-Down,4,6.0,7694.0
50,Imp BU,5,61.0,703.5
50,Real,19,,
50,Top-Down,6,7.0,6882.0
50,Imp BU,2,66.0,1122.0
50,Real,19,,
50,Top-Down,8,9.0,6286.0
50,Imp BU,4,29.0,360.5
50,Real,22,,
50,Top-Down,4,4.0,6302.0
50,Imp BU,4,41.0,675.5
50,Real,19,,
50,Top-Down,5,5.0,5852.5
50,Imp BU,1,31.0,611.625
50,Real,15,,
50,Top-Down,9,9.0,4655.5
50,Imp BU,1,53.0,858.5
50,Real,17,,
50,Top-Down,2,4.0,6124.0
50,Imp BU,5,44.0,716.0
50,Real,19,,
50,Top-Down,8,8.0,5568.0
50,Imp BU,3,50.0,780.0
50,Real,18,,
50,Top-Down,9,9.0,5044.5
50,Imp BU,4,41.0,475.5
50,Real,15,,
50,Top-Down,3,4.0,5935.5
50,Imp BU,5,56.0,806.0
50,Real,21,,
50,Top-Down,4,5.0,6794.0
50,Imp BU,1,27.0,537.5
50,Real,23,,
50,Top-Down,2,3.0,6116.0
50,Imp BU,4,15.0,212.5
50,Real,14,,
50,Top-Down,3,3.0,5228.5
50,Imp BU,3,47.0,590.5
50,Real,15,,
50,Top-Down,1,1.0,6212.5
50,Imp BU,4,20.0,223.0
50,Real,14,,
50,Top-Down,2,2.0,5023.0
50,Imp BU,2,29.0,383.5
50,Real,20,,
50,Top-Down,5,6.0,6428.5
50,Imp BU,2,26.0,480.0
50,Real,15,,
50,Top-Down,4,4.0,5848.0
50,Imp BU,5,57.0,940.5
50,Real,15,,
50,Top-Down,3,3.0,4963.5
50,Imp BU,0,0.0,0.0
50,Real,17,,
50,Top-Down,5,5.0,6017.5
50,Imp BU,3,63.0,926.5
50,Real,15,,
50,Top-Down,4,4.0,4904.0
50,Imp BU,1,40.0,603.0
50,Real,19,,
50,Top-Down,7,8.0,4887.5
50,Imp BU,4,32.0,398.0
50,Real,15,,
50,Top-Down,9,11.0,6111.5
50,Imp BU,1,29.0,444.75
50,Real,21,,
50,Top-Down,4,4.0,5899.0
50,Imp BU,2,6.0,58.0
50,Real,21,,
50,Top-Down,5,6.0,6536.5
50,Imp BU,4,40.0,543.0
50,Real,18,,
50,Top-Down,8,8.0,6243.0
50,Imp BU,2,37.0,488.5
50,Real,23,,
50,Top-Down,6,7.0,5798.0
50,Imp BU,1,22.0,285.0
50,Real,17,,
50,Top-Down,5,6.0,5654.5
50,Imp BU,4,46.0,596.0
50,Real,22,,
50,Top-Down,10,10.0,5298.0
50,Imp BU,3,17.0,211.5
50,Real,17,,
50,Top-Down,4,4.0,5887.0
50,Imp BU,3,44.0,610.25
50,Real,25,,
50,Top-Down,7,8.0,7771.5
50,Imp BU,2,39.0,581.5
50,Real,20,,
50,Top-Down,2,2.0,6643.0
50,Imp BU,4,30.0,413.0
50,Real,16,,
50,Top-Down,4,4.0,4704.0
50,Imp BU,2,43.0,531.75
50,Real,15,,
50,Top-Down,5,6.0,6023.5
50,Imp BU,1,33.0,460.5
50,Real,16,,
50,Top-Down,3,5.0,6751.5
50,Imp BU,8,30.0,361.0
50,Real,24,,
50,Top-Down,5,5.0,6644.5
50,Imp BU,3,20.0,305.0
50,Real,14,,
50,Top-Down,3,3.0,6523.5
50,Imp BU,2,40.0,647.0
50,Real,21,,
50,Top-Down,4,5.0,6729.0
50,Imp BU,7,54.0,624.0
50,Real,16,,
50,Top-Down,3,3.0,6085.5
50,Imp BU,7,42.0,556.0
50,Real,21,,
50,Top-Down,7,7.0,7229.5
50,Imp BU,6,42.0,501.0
50,Real,21,,
50,Top-Down,8,9.0,5641.0
50,Imp BU,2,55.0,904.5
50,Real,18,,
50,Top-Down,6,7.0,6253.0
50,Imp BU,1,20.0,425.0
50,Real,12,,
50,Top-Down,3,4.0,4898.5
50,Imp BU,2,26.0,333.125
50,Real,16,,
50,Top-Down,8,8.0,5066.0
50,Imp BU,2,29.0,436.5
50,Real,11,,
50,Top-Down,2,5.0,5397.0
50,Imp BU,4,55.0,762.5
50,Real,18,,
50,Top-Down,4,4.0,6154.0
50,Imp BU,5,47.0,736.5
50,Real,20,,
50,Top-Down,6,6.0,5852.0
50,Imp BU,4,59.0,988.5
50,Real,21,,
50,Top-Down,4,4.0,6187.0
50,Imp BU,6,67.0,841.5
50,Real,16,,
50,Top-Down,5,5.0,5375.5
50,Imp BU,4,46.0,595.0
50,Real,19,,
50,Top-Down,4,4.0,5066.0
50,Imp BU,5,56.0,627.0
50,Real,16,,
50,Top-Down,5,5.0,5868.5
50,Imp BU,5,33.0,459.5
50,Real,16,,
50,Top-Down,6,6.0,6022.0
50,Imp BU,3,16.0,168.0
50,Real,22,,
50,Top-Down,6,6.0,7632.0
50,Imp BU,6,72.0,1132.0
50,Real,18,,
50,Top-Down,4,4.0,5418.0
50,Imp BU,6,47.0,717.5
50,Real,18,,
50,Top-Down,5,7.0,5633.5
50,Imp BU,1,43.0,733.875
50,Real,20,,
50,Top-Down,2,3.0,5994.0
50,Imp BU,3,39.0,686.5
50,Real,18,,
50,Top-Down,4,4.0,5116.0
50,Imp BU,5,29.0,324.5
50,Real,12,,
50,Top-Down,5,5.0,6083.5
50,Imp BU,2,18.0,232.0
50,Real,20,,
50,Top-Down,7,7.0,6414.5
50,Imp BU,2,46.0,708.0
50,Real,22,,
50,Top-Down,4,5.0,6839.0
50,Imp BU,2,42.0,741.0
50,Real,16,,
50,Top-Down,3,4.0,5577.5
50,Imp BU,1,29.0,407.5
50,Real,18,,
50,Top-Down,5,5.0,6510.5
50,Imp BU,4,38.0,500.0
50,Real,18,,
50,Top-Down,7,7.0,4720.5
50,Imp BU,1,19.0,373.5
50,Real,11,,
50,Top-Down,2,2.0,4678.0
50,Imp BU,2,25.0,417.625
50,Real,18,,
50,Top-Down,3,3.0,6242.5
50,Imp BU,3,28.0,342.0
50,Real,22,,
50,Top-Down,4,4.0,7146.0
50,Imp BU,8,49.0,479.5
50,Real,16,,
50,Top-Down,3,5.0,5565.5
50,Imp BU,3,53.0,983.5
50,Real,11,,
50,Top-Down,6,8.0,5113.0
50,Imp BU,2,34.0,573.0
50,Real,17,,
50,Top-Down,6,6.0,5933.0
50,Imp BU,3,32.0,373.0
50,Real,13,,
50,Top-Down,8,8.0,4651.0
50,Imp BU,2,25.0,331.5
50,Real,18,,
50,Top-Down,7,7.0,6294.5
50,Imp BU,2,27.0,375.5
50,Real,20,,
50,Top-Down,8,11.0,6594.0
50,Imp BU,4,32.0,462.0
50,Real,28,,
50,Top-Down,8,9.0,6560.0
50,Imp BU,7,30.0,407.0
50,Real,19,,
50,Top-Down,5,7.0,5992.5
50,Imp BU,4,34.0,466.0
50,Real,17,,
50,Top-Down,5,5.0,5492.5
50,Imp BU,4,68.0,909.0
50,Real,13,,
50,Top-Down,6,7.0,5826.0
50,Imp BU,4,53.0,699.5
50,Real,12,,
50,Top-Down,6,6.0,4655.0
50,Imp BU,2,37.0,407.5
50,Real,16,,
50,Top-Down,4,4.0,5952.0
50,Imp BU,3,40.0,780.0
50,Real,15,,
50,Top-Down,6,7.0,5208.0
50,Imp BU,3,25.0,346.5
50,Real,15,,
50,Top-Down,3,3.0,5310.5
50,Imp BU,1,21.0,310.5
50,Real,19,,
50,Top-Down,7,7.0,6657.5
50,Imp BU,3,58.0,788.0
50,Real,14,,
50,Top-Down,6,7.0,5273.0
50,Imp BU,2,37.0,490.5
50,Real,16,,
50,Top-Down,5,5.0,6033.5
50,Imp BU,6,42.0,547.0
50,Real,13,,
50,Top-Down,4,5.0,4867.0
50,Imp BU,2,19.0,257.625
50,Real,15,,
50,Top-Down,4,5.0,5864.0
50,Imp BU,2,11.0,104.5
50,Real,17,,
50,Top-Down,8,8.0,5285.0
50,Imp BU,1,16.0,206.0
50,Real,19,,
50,Top-Down,5,5.0,5723.5
50,Imp BU,2,24.0,411.0
50,Real,15,,
50,Top-Down,7,7.0,5436.5
50,Imp BU,3,42.0,630.0
50,Real,14,,
50,Top-Down,4,4.0,5703.0
50,Imp BU,4,28.0,364.0
50,Real,14,,
50,Top-Down,5,6.0,5252.5
50,Imp BU,3,22.0,212.0
50,Real,16,,
50,Top-Down,7,7.0,5257.5
50,Imp BU,6,29.0,371.5
50,Real,22,,
50,Top-Down,6,7.0,5990.0
50,Imp BU,3,23.0,301.5
50,Real,17,,
50,Top-Down,2,3.0,6419.0
50,Imp BU,3,48.0,723.0
50,Real,23,,
50,Top-Down,5,7.0,7694.5
50,Imp BU,6,18.0,183.0
50,Real,20,,
50,Top-Down,7,7.0,5972.5
50,Imp BU,1,16.0,153.0
50,Real,14,,
50,Top-Down,6,6.0,5863.0
50,Imp BU,5,58.0,763.0
50,Real,17,,
50,Top-Down,4,5.0,6519.0
50,Imp BU,7,74.0,966.0
50,Real,19,,
50,Top-Down,3,3.0,5094.5
50,Imp BU,5,47.0,558.5
50,Real,13,,
50,Top-Down,5,5.0,5126.5
50,Imp BU,3,56.0,814.0
50,Real,17,,
